gene	eml.me2	eml.me3	epo.me2	epo.me3	name
18647	0.892432236790377	0.540921874760856	0.367498047206401	0.180166175274435	Pftk1
232836	0.0557315199224551	-0.174450453402046	-0.125653970301003	-0.105570660085657	Galp
81601	1.31327208578264	1.07369091662832	1.42437174634029	1.16285127858175	Htatip
224454	1.21582540851901	0.80417636508637	1.40329679246627	1.01476927937343	Zdhhc14
22433	1.29842483444240	1.30543331413244	1.31038066086179	1.18521099062459	Xbp1
19697	1.26264288546176	0.93612551357322	1.30275334341166	1.03676984684847	Rela
170734	-0.185913948673882	-0.0947736186208386	-0.183670354503102	-0.086305673342716	Zfp371
104479	1.64432885967974	1.15041719790934	1.57697887260423	1.27406510007537	BC018601
76389	0.438006522231239	0.3723973022015	1.04703748715899	0.400236623382826	1700012M14Rik
27273	-0.103391115224492	0.0157287793685809	-0.0418601391192989	-0.0283611880110584	Pdk4
384763	1.55925620037644	1.17098588544981	1.48352306820806	1.12009676166494	LOC384763
64945	0.996362019030156	0.785451170001487	0.99316283402054	0.657652203339023	Cldn12
16998	0.699533325748582	0.0503043396599351	0.110616234696502	-0.0037457882549924	Ltbp3
19302	1.44795059027058	0.964579453731266	1.39543648263893	1.01053179632043	Pxmp3
18387	-0.090796969848037	-0.0707311084521646	-0.056841003108577	-0.0190458899086654	Oprk1
78891	1.27668706891172	0.940709608095204	1.10829184771501	1.02766058285524	Scyl1
242297	-0.00776852415116903	0.0916946379573995	-0.00729887651088172	0.0329316209753605	1700012H17Rik
64660	1.30015138215104	0.94691193097599	1.24711387045940	1.02262556322458	Mrps24
227541	1.47463863098536	0.969168176091821	1.12216835144507	0.900515804586669	Camk1d
72046	1.30696896762686	0.959690859282987	1.34968982661183	1.02217588234478	2010005J08Rik
257882	-0.176788053615251	-0.106322888837695	-0.0174488139947641	-0.120283816154535	Olfr1344
258917	-0.260658500923973	-0.108207963402410	-0.126941312682691	-0.0412164319264213	Olfr1336
13421	0.826664468849758	0.0421990540030365	0.48092497748503	-0.0594570927564285	Dnase1l3
207686	-0.0891104439337808	-0.0190863731325893	0.0348766230480207	-0.0276076333837762	A330021E22Rik
66082	1.29787319587439	0.809162716703773	0.877642766284856	0.58429013143348	Abhd6
